symbol,company_name,series,date of listing,paid up value,market lot,isin number,face value,ingestion_time
STYLAMIND,Stylam Industries Limited,EQ,02-AUG-2021,5,1,INE239C01020,5,2026-02-18 17:27:57.692675
STYLEBAAZA,Baazar Style Retail Limited,EQ,06-SEP-2024,5,1,INE01FR01028,5,2026-02-18 17:27:57.692675
STYRENIX,Styrenix Performance Materials Limited,EQ,29-MAR-1995,10,1,INE189B01011,10,2026-02-18 17:27:57.692675
SUBEXLTD,Subex Limited,EQ,05-NOV-2020,5,1,INE754A01055,5,2026-02-18 17:27:57.692675
SUBROS,Subros Limited,EQ,13-JUL-2005,2,1,INE287B01021,2,2026-02-18 17:27:57.692675
SUDARCOLOR,Sudarshan Colorants India Limited,EQ,14-JUN-1995,10,1,INE492A01029,10,2026-02-18 17:27:57.692675
SUDARSCHEM,Sudarshan Chemical Industries Limited,EQ,25-MAY-1995,2,1,INE659A01023,2,2026-02-18 17:27:57.692675
SUDEEPPHRM,Sudeep Pharma Limited,EQ,28-NOV-2025,1,1,INE0QPI01025,1,2026-02-18 17:27:57.692675
SUKHJITS,Sukhjit Starch & Chemicals Limited,EQ,07-NOV-2022,5,1,INE450E01029,5,2026-02-18 17:27:57.692675
SULA,Sula Vineyards Limited,EQ,22-DEC-2022,2,1,INE142Q01026,2,2026-02-18 17:27:57.692675
SUMEETINDS,Sumeet Industries Limited,EQ,10-DEC-2010,2,1,INE235C01036,2,2026-02-18 17:27:57.692675
SUMICHEM,Sumitomo Chemical India Limited,EQ,27-JAN-2020,10,1,INE258G01013,10,2026-02-18 17:27:57.692675
SUMIT,Sumit Woods Limited,EQ,30-JUL-2019,10,1,INE748Z01013,10,2026-02-18 17:27:57.692675
SUMMITSEC,Summit Securities Limited,EQ,28-JAN-2011,10,1,INE519C01017,10,2026-02-18 17:27:57.692675
SUNCLAY,Sundaram Clayton Limited,EQ,29-DEC-2023,5,1,INE0Q3R01026,5,2026-02-18 17:27:57.692675
SUNDARAM,Sundaram Multi Pap Limited,EQ,02-JUN-2010,1,1,INE108E01023,1,2026-02-18 17:27:57.692675
SUNDARMFIN,Sundaram Finance Limited,EQ,07-JAN-1998,10,1,INE660A01013,10,2026-02-18 17:27:57.692675
SUNDRMBRAK,Sundaram Brake Linings Limited,EQ,17-JUL-1996,10,1,INE073D01013,10,2026-02-18 17:27:57.692675
SUNDRMFAST,Sundram Fasteners Limited,EQ,07-JUN-2000,1,1,INE387A01021,1,2026-02-18 17:27:57.692675
SUNDROP,Sundrop Brands Limited,EQ,06-DEC-2002,10,1,INE209A01019,10,2026-02-18 17:27:57.692675
SUNFLAG,Sunflag Iron And Steel Company Limited,EQ,29-SEP-2005,10,1,INE947A01014,10,2026-02-18 17:27:57.692675
SUNPHARMA,Sun Pharmaceutical Industries Limited,EQ,08-FEB-1995,1,1,INE044A01036,1,2026-02-18 17:27:57.692675
SUNTECK,Sunteck Realty Limited,EQ,13-NOV-2009,1,1,INE805D01034,1,2026-02-18 17:27:57.692675
SUNTV,Sun TV Network Limited,EQ,24-APR-2006,5,1,INE424H01027,5,2026-02-18 17:27:57.692675
SUPERHOUSE,Superhouse Limited,EQ,26-SEP-2014,10,1,INE712B01010,10,2026-02-18 17:27:57.692675
SUPERSPIN,Super Spinning Mills Limited,EQ,08-JUL-2004,1,1,INE662A01027,1,2026-02-18 17:27:57.692675
SUPRAJIT,Suprajit Engineering Limited,EQ,18-FEB-2005,1,1,INE399C01030,1,2026-02-18 17:27:57.692675
SUPREME,Supreme Holdings & Hospitality (India) Limited,EQ,03-FEB-2025,10,1,INE822E01011,10,2026-02-18 17:27:57.692675
SUPREMEIND,Supreme Industries Limited,EQ,19-JUL-1995,2,1,INE195A01028,2,2026-02-18 17:27:57.692675
SUPRIYA,Supriya Lifescience Limited,EQ,28-DEC-2021,2,1,INE07RO01027,2,2026-02-18 17:27:57.692675
SURAJEST,Suraj Estate Developers Limited,EQ,26-DEC-2023,5,1,INE843S01025,5,2026-02-18 17:27:57.692675
SURAJLTD,Suraj Limited,EQ,29-AUG-2024,10,1,INE713C01016,10,2026-02-18 17:27:57.692675
SURAKSHA,Suraksha Diagnostic Limited,EQ,06-DEC-2024,2,1,INE877V01027,2,2026-02-18 17:27:57.692675
SURANASOL,Surana Solar Limited,EQ,07-JAN-2011,5,1,INE272L01022,5,2026-02-18 17:27:57.692675
SURANAT&P,Surana Telecom and Power Limited,EQ,22-MAY-2002,1,1,INE130B01031,1,2026-02-18 17:27:57.692675
SURYALAXMI,Suryalakshmi Cotton Mills Limited,EQ,15-JUN-2005,10,1,INE713B01026,10,2026-02-18 17:27:57.692675
SURYAROSNI,Surya Roshni Limited,EQ,10-MAY-1995,5,1,INE335A01020,5,2026-02-18 17:27:57.692675
SURYODAY,Suryoday Small Finance Bank Limited,EQ,26-MAR-2021,10,1,INE428Q01011,10,2026-02-18 17:27:57.692675
SUTLEJTEX,Sutlej Textiles and Industries Limited,EQ,14-DEC-2006,1,1,INE645H01027,1,2026-02-18 17:27:57.692675
SUVEN,Suven Life Sciences Limited,EQ,23-OCT-2003,1,1,INE495B01038,1,2026-02-18 17:27:57.692675
SUVIDHAA,Suvidhaa Infoserve Limited,EQ,31-MAR-2021,1,1,INE018401013,1,2026-02-18 17:27:57.692675
SUYOG,Suyog Telematics Limited,EQ,20-AUG-2024,10,1,INE442P01014,10,2026-02-18 17:27:57.692675
SUZLON,Suzlon Energy Limited,EQ,19-OCT-2005,2,1,INE040H01021,2,2026-02-18 17:27:57.692675
SVLL,Shree Vasu Logistics Limited,EQ,21-APR-2023,10,1,INE00CE01017,10,2026-02-18 17:27:57.692675
SWANCORP,SWAN CORP LIMITED,EQ,29-MAY-2012,1,1,INE665A01038,1,2026-02-18 17:27:57.692675
SWARAJENG,Swaraj Engines Limited,EQ,06-DEC-1995,10,1,INE277A01016,10,2026-02-18 17:27:57.692675
SWELECTES,Swelect Energy Systems Limited,EQ,09-MAY-2006,10,1,INE409B01013,10,2026-02-18 17:27:57.692675
SWIGGY,Swiggy Limited,EQ,13-NOV-2024,1,1,INE00H001014,1,2026-02-18 17:27:57.692675
SWSOLAR,Sterling and Wilson Renewable Energy Limited,EQ,20-AUG-2019,1,1,INE00M201021,1,2026-02-18 17:27:57.692675
SYMPHONY,Symphony Limited,EQ,15-JUN-2011,2,1,INE225D01027,2,2026-02-18 17:27:57.692675
SYNCOMF,Syncom Formulations (India) Limited,EQ,18-NOV-2022,1,1,INE312C01025,1,2026-02-18 17:27:57.692675
SYNGENE,Syngene International Limited,EQ,11-AUG-2015,10,1,INE398R01022,10,2026-02-18 17:27:57.692675
SYRMA,Syrma SGS Technology Limited,EQ,26-AUG-2022,10,1,INE0DYJ01015,10,2026-02-18 17:27:57.692675
SYSTMTXC,Systematix Corporate Services Limited,EQ,06-OCT-2025,1,1,INE356B01024,1,2026-02-18 17:27:57.692675
TAINWALCHM,Tainwala Chemical and Plastic (I) Limited,EQ,27-JUL-1995,10,1,INE123C01018,10,2026-02-18 17:27:57.692675
TAJGVK,Taj GVK Hotels & Resorts Limited,EQ,20-DEC-2000,2,1,INE586B01026,2,2026-02-18 17:27:57.692675
TALBROAUTO,Talbros Automotive Components Limited,EQ,29-SEP-2006,2,1,INE187D01029,2,2026-02-18 17:27:57.692675
TANLA,Tanla Platforms Limited,EQ,05-JAN-2007,1,1,INE483C01032,1,2026-02-18 17:27:57.692675
TARACHAND,Tara Chand InfraLogistic Solutions Limited,EQ,16-APR-2024,2,1,INE555Z01020,2,2026-02-18 17:27:57.692675
TARAPUR,Tarapur Transformers Limited,EQ,18-MAY-2010,10,1,INE747K01017,10,2026-02-18 17:27:57.692675
TARC,TARC Limited,EQ,18-DEC-2020,2,1,INE0EK901012,2,2026-02-18 17:27:57.692675
TARIL,Transformers And Rectifiers (India) Limited,EQ,28-DEC-2007,1,1,INE763I01026,1,2026-02-18 17:27:57.692675
TARMAT,Tarmat Limited,EQ,09-JUL-2007,10,1,INE924H01018,10,2026-02-18 17:27:57.692675
TARSONS,Tarsons Products Limited,EQ,26-NOV-2021,2,1,INE144Z01023,2,2026-02-18 17:27:57.692675
TASTYBITE,Tasty Bite Eatables Limited,EQ,23-MAR-2017,10,1,INE488B01017,10,2026-02-18 17:27:57.692675
TATACAP,Tata Capital Limited,EQ,13-OCT-2025,10,1,INE976I01016,10,2026-02-18 17:27:57.692675
TATACHEM,Tata Chemicals Limited,EQ,01-APR-1999,10,1,INE092A01019,10,2026-02-18 17:27:57.692675
TATACOMM,Tata Communications Limited,EQ,12-APR-1995,10,1,INE151A01013,10,2026-02-18 17:27:57.692675
TATACONSUM,TATA CONSUMER PRODUCTS LIMITED,EQ,18-NOV-1998,1,1,INE192A01025,1,2026-02-18 17:27:57.692675
TATAELXSI,Tata Elxsi Limited,EQ,17-SEP-2003,10,1,INE670A01012,10,2026-02-18 17:27:57.692675
TATAINVEST,Tata Investment Corporation Limited,EQ,24-JUN-1998,1,1,INE672A01026,1,2026-02-18 17:27:57.692675
TATAPOWER,Tata Power Company Limited,EQ,03-APR-1996,1,1,INE245A01021,1,2026-02-18 17:27:57.692675
TATASTEEL,Tata Steel Limited,EQ,18-NOV-1998,1,1,INE081A01020,1,2026-02-18 17:27:57.692675
TATATECH,Tata Technologies Limited,EQ,30-NOV-2023,2,1,INE142M01025,2,2026-02-18 17:27:57.692675
TATVA,Tatva Chintan Pharma Chem Limited,EQ,29-JUL-2021,10,1,INE0GK401011,10,2026-02-18 17:27:57.692675
TBOTEK,TBO Tek Limited,EQ,15-MAY-2024,1,1,INE673O01025,1,2026-02-18 17:27:57.692675
TBZ,Tribhovandas Bhimji Zaveri Limited,EQ,09-MAY-2012,10,1,INE760L01018,10,2026-02-18 17:27:57.692675
TCI,Transport Corporation of India Limited,EQ,21-JAN-2002,2,1,INE688A01022,2,2026-02-18 17:27:57.692675
TCIEXP,TCI Express Limited,EQ,15-DEC-2016,2,1,INE586V01016,2,2026-02-18 17:27:57.692675
TCPLPACK,TCPL Packaging Limited,EQ,17-OCT-2017,10,1,INE822C01015,10,2026-02-18 17:27:57.692675
TCS,Tata Consultancy Services Limited,EQ,25-AUG-2004,1,1,INE467B01029,1,2026-02-18 17:27:57.692675
TDPOWERSYS,TD Power Systems Limited,EQ,08-SEP-2011,2,1,INE419M01027,2,2026-02-18 17:27:57.692675
TEAMGTY,Team India Guaranty Limited,EQ,11-JUN-2002,10,1,INE289C01025,10,2026-02-18 17:27:57.692675
TEAMLEASE,Teamlease Services Limited,EQ,12-FEB-2016,10,1,INE985S01024,10,2026-02-18 17:27:57.692675
TECHM,Tech Mahindra Limited,EQ,28-AUG-2006,5,1,INE669C01036,5,2026-02-18 17:27:57.692675
TECHNOE,Techno Electric & Engineering Company Limited,EQ,04-DEC-2018,2,1,INE285K01026,2,2026-02-18 17:27:57.692675
TECILCHEM,TECIL Chemicals and Hydro Power Limited,EQ,06-DEC-1995,10,50,INE014B01011,10,2026-02-18 17:27:57.692675
TEGA,Tega Industries Limited,EQ,13-DEC-2021,10,1,INE011K01018,10,2026-02-18 17:27:57.692675
TEJASNET,Tejas Networks Limited,EQ,27-JUN-2017,10,1,INE010J01012,10,2026-02-18 17:27:57.692675
TEMBO,Tembo Global Industries Limited,EQ,23-APR-2021,10,1,INE869Y01010,10,2026-02-18 17:27:57.692675
TENNIND,Tenneco Clean Air India Limited,EQ,19-NOV-2025,10,1,INE19RI01016,10,2026-02-18 17:27:57.692675
TERASOFT,Tera Software Limited,EQ,29-DEC-2016,10,1,INE482B01010,10,2026-02-18 17:27:57.692675
TEXINFRA,Texmaco Infrastructure & Holdings Limited,EQ,09-SEP-2004,1,1,INE435C01024,1,2026-02-18 17:27:57.692675
TEXMOPIPES,Texmo Pipes and Products Limited,EQ,10-MAR-2010,10,1,INE141K01013,10,2026-02-18 17:27:57.692675
TEXRAIL,Texmaco Rail & Engineering Limited,EQ,03-MAR-2011,1,1,INE621L01012,1,2026-02-18 17:27:57.692675
TFCILTD,Tourism Finance Corporation of India Limited,EQ,26-JUL-2000,2,1,INE305A01023,2,2026-02-18 17:27:57.692675
TFL,Transwarranty Finance Limited,EQ,26-FEB-2007,10,1,INE804H01012,10,2026-02-18 17:27:57.692675
TGBHOTELS,TGB Banquets And Hotels Limited,EQ,17-MAY-2007,10,1,INE797H01018,10,2026-02-18 17:27:57.692675
THANGAMAYL,Thangamayil Jewellery Limited,EQ,19-FEB-2010,10,1,INE085J01014,10,2026-02-18 17:27:57.692675
THEINVEST,The Investment Trust Of India Limited,EQ,02-AUG-2017,10,1,INE924D01017,10,2026-02-18 17:27:57.692675
THEJO,Thejo Engineering Limited,EQ,10-OCT-2023,10,1,INE121N01019,10,2026-02-18 17:27:57.692675
THELEELA,Leela Palaces Hotels & Resorts Limited,EQ,02-JUN-2025,10,1,INE0AQ201015,10,2026-02-18 17:27:57.692675
THEMISMED,Themis Medicare Limited,EQ,02-APR-2007,1,1,INE083B01024,1,2026-02-18 17:27:57.692675
THERMAX,Thermax Limited,EQ,30-AUG-1995,2,1,INE152A01029,2,2026-02-18 17:27:57.692675
THOMASCOOK,Thomas Cook  (India)  Limited,EQ,07-JUN-2000,1,1,INE332A01027,1,2026-02-18 17:27:57.692675
THOMASCOTT,Thomas Scott (India) Limited,EQ,30-JAN-2012,10,1,INE480M01011,10,2026-02-18 17:27:57.692675
THYROCARE,Thyrocare Technologies Limited,EQ,09-MAY-2016,10,1,INE594H01019,10,2026-02-18 17:27:57.692675
TI,Tilaknagar Industries Limited,EQ,16-JUL-2010,10,1,INE133E01013,10,2026-02-18 17:27:57.692675
TICL,Twamev Construction and Infrastructure Limited,EQ,16-OCT-2023,1,1,INE388G01026,1,2026-02-18 17:27:57.692675
TIGERLOGS,Tiger Logistics (India) Limited,EQ,18-SEP-2025,1,1,INE906O01029,1,2026-02-18 17:27:57.692675
TIIL,Technocraft Industries (India) Limited,EQ,12-FEB-2007,10,1,INE545H01011,10,2026-02-18 17:27:57.692675
TIINDIA,Tube Investments of India Limited,EQ,02-NOV-2017,1,1,INE974X01010,1,2026-02-18 17:27:57.692675
TIL,TIL Limited,EQ,27-SEP-1995,10,1,INE806C01018,10,2026-02-18 17:27:57.692675
TIMETECHNO,Time Technoplast Limited,EQ,13-JUN-2007,1,1,INE508G01029,1,2026-02-18 17:27:57.692675
TIMKEN,Timken India Limited,EQ,06-FEB-2007,10,1,INE325A01013,10,2026-02-18 17:27:57.692675
TINNARUBR,Tinna Rubber and Infrastructure Limited,EQ,17-APR-2025,10,1,INE015C01016,10,2026-02-18 17:27:57.692675
TIPSFILMS,Tips Films Limited,EQ,06-OCT-2022,10,1,INE0LQS01015,10,2026-02-18 17:27:57.692675
TIPSMUSIC,Tips Music Limited,EQ,10-NOV-2000,1,1,INE716B01029,1,2026-02-18 17:27:57.692675
TIRUMALCHM,Thirumalai Chemicals Limited,EQ,14-MAY-2003,1,1,INE338A01024,1,2026-02-18 17:27:57.692675
TIRUPATIFL,Tirupati Forge Limited,EQ,04-AUG-2020,2,1,INE319Y01024,2,2026-02-18 17:27:57.692675
TITAGARH,TITAGARH RAIL SYSTEMS LIMITED,EQ,21-APR-2008,2,1,INE615H01020,2,2026-02-18 17:27:57.692675
TITAN,Titan Company Limited,EQ,24-SEP-2004,1,1,INE280A01028,1,2026-02-18 17:27:57.692675
TMB,Tamilnad Mercantile Bank Limited,EQ,15-SEP-2022,10,1,INE668A01016,10,2026-02-18 17:27:57.692675
TMCV,Tata Motors Limited,EQ,12-NOV-2025,2,1,INE1TAE01010,2,2026-02-18 17:27:57.692675
TMPV,Tata Motors Passenger Vehicles Limited,EQ,22-JUL-1998,2,1,INE155A01022,2,2026-02-18 17:27:57.692675
TNPETRO,Tamilnadu PetroProducts Limited,EQ,27-OCT-1999,10,1,INE148A01019,10,2026-02-18 17:27:57.692675
TNPL,Tamil Nadu Newsprint & Papers Limited,EQ,14-FEB-1996,10,1,INE107A01015,10,2026-02-18 17:27:57.692675
TNTELE,Tamilnadu Telecommunication Limited,EQ,04-FEB-2003,10,1,INE141D01018,10,2026-02-18 17:27:57.692675
TOKYOPLAST,Tokyo Plast International Limited,EQ,11-OCT-1995,10,1,INE932C01012,10,2026-02-18 17:27:57.692675
TOLINS,Tolins Tyres Limited,EQ,16-SEP-2024,5,1,INE0RWQ01014,5,2026-02-18 17:27:57.692675
TORNTPHARM,Torrent Pharmaceuticals Limited,EQ,25-NOV-2002,5,1,INE685A01028,5,2026-02-18 17:27:57.692675
TORNTPOWER,Torrent Power Limited,EQ,28-NOV-2006,10,1,INE813H01021,10,2026-02-18 17:27:57.692675
TOTAL,Total Transport Systems Limited,EQ,28-AUG-2020,10,1,INE336X01012,10,2026-02-18 17:27:57.692675
TOUCHWOOD,Touchwood Entertainment Limited,EQ,21-JAN-2020,10,1,INE486Y01013,10,2026-02-18 17:27:57.692675
TPHQ,Teamo Productions HQ Limited,EQ,30-JAN-2009,1,1,INE065J01024,1,2026-02-18 17:27:57.692675
TPLPLASTEH,TPL Plastech Limited,EQ,20-MAY-2015,2,1,INE413G01022,2,2026-02-18 17:27:57.692675
TRACXN,Tracxn Technologies Limited,EQ,20-OCT-2022,1,1,INE0HMF01019,1,2026-02-18 17:27:57.692675
TRANSRAILL,Transrail Lighting Limited,EQ,27-DEC-2024,2,1,INE454P01035,2,2026-02-18 17:27:57.692675
TRANSWORLD,TRANSWORLD SHIPPING LINES LIMITED,EQ,01-MAR-1995,10,1,INE757B01015,10,2026-02-18 17:27:57.692675
TRAVELFOOD,Travel Food Services Limited,EQ,14-JUL-2025,1,1,INE103V01028,1,2026-02-18 17:27:57.692675
TREEHOUSE,Tree House Education & Accessories Limited,EQ,26-AUG-2011,10,1,INE040M01013,10,2026-02-18 17:27:57.692675
TREL,Transindia Real Estate Limited,EQ,10-AUG-2023,2,1,INE0O3901029,2,2026-02-18 17:27:57.692675
TRENT,Trent Limited,EQ,07-JUN-2004,1,1,INE849A01020,1,2026-02-18 17:27:57.692675
TRF,TRF Limited,EQ,26-MAR-2010,10,1,INE391D01019,10,2026-02-18 17:27:57.692675
TRIDENT,Trident Limited,EQ,21-FEB-2001,1,1,INE064C01022,1,2026-02-18 17:27:57.692675
TRIGYN,Trigyn Technologies Limited,EQ,09-APR-1998,10,1,INE948A01012,10,2026-02-18 17:27:57.692675
TRITURBINE,Triveni Turbine Limited,EQ,28-OCT-2011,1,1,INE152M01016,1,2026-02-18 17:27:57.692675
TRIVENI,Triveni Engineering & Industries Limited,EQ,13-DEC-2005,1,1,INE256C01024,1,2026-02-18 17:27:57.692675
TRU,TruCap Finance Limited,EQ,20-JUN-2023,2,1,INE615R01029,2,2026-02-18 17:27:57.692675
TRUALT,TruAlt Bioenergy Limited,EQ,03-OCT-2025,10,1,INE0MWH01014,10,2026-02-18 17:27:57.692675
TSFINV,TSF INVESTMENTS LIMITED,EQ,26-MAR-2018,5,1,INE202Z01029,5,2026-02-18 17:27:57.692675
TTKHLTCARE,TTK Healthcare Limited,EQ,02-DEC-2015,10,1,INE910C01018,10,2026-02-18 17:27:57.692675
TTKPRESTIG,TTK Prestige Limited,EQ,22-DEC-1999,1,1,INE690A01028,1,2026-02-18 17:27:57.692675
TTL,T T Limited,EQ,22-FEB-2007,1,1,INE592B01024,1,2026-02-18 17:27:57.692675
TTML,Tata Teleservices (Maharashtra) Limited,EQ,20-OCT-2000,10,1,INE517B01013,10,2026-02-18 17:27:57.692675
TVSHLTD,TVS Holdings Limited,EQ,23-OCT-2012,5,1,INE105A01035,5,2026-02-18 17:27:57.692675
TVSMOTOR,TVS Motor Company Limited,EQ,02-AUG-2000,1,1,INE494B01023,1,2026-02-18 17:27:57.692675
TVSSCS,TVS Supply Chain Solutions Limited,EQ,23-AUG-2023,1,1,INE395N01027,1,2026-02-18 17:27:57.692675
TVSSRICHAK,TVS Srichakra Limited,EQ,13-FEB-2007,10,1,INE421C01016,10,2026-02-18 17:27:57.692675
TVTODAY,TV Today Network Limited,EQ,16-JAN-2004,5,1,INE038F01029,5,2026-02-18 17:27:57.692675
UBL,United Breweries Limited,EQ,28-JUL-2008,1,1,INE686F01025,1,2026-02-18 17:27:57.692675
UCAL,UCAL LIMITED,EQ,13-SEP-1995,10,1,INE139B01016,10,2026-02-18 17:27:57.692675
UCOBANK,UCO Bank,EQ,09-OCT-2003,10,1,INE691A01018,10,2026-02-18 17:27:57.692675
UDS,Updater Services Limited,EQ,04-OCT-2023,10,1,INE851I01011,10,2026-02-18 17:27:57.692675
UEL,Ujaas Energy Limited,EQ,16-APR-2024,1,1,INE899L01030,1,2026-02-18 17:27:57.692675
UFBL,United Foodbrands Limited,EQ,07-APR-2021,5,1,INE382M01027,5,2026-02-18 17:27:57.692675
UFLEX,UFLEX Limited,EQ,23-AUG-1995,10,1,INE516A01017,10,2026-02-18 17:27:57.692675
UFO,UFO Moviez India Limited,EQ,14-MAY-2015,10,1,INE527H01019,10,2026-02-18 17:27:57.692675
UGARSUGAR,The Ugar Sugar Works Limited,EQ,23-AUG-2010,1,1,INE071E01023,1,2026-02-18 17:27:57.692675
UGROCAP,Ugro Capital Limited,EQ,11-AUG-2021,10,1,INE583D01011,10,2026-02-18 17:27:57.692675
UJJIVANSFB,Ujjivan Small Finance Bank Limited,EQ,12-DEC-2019,10,1,INE551W01018,10,2026-02-18 17:27:57.692675
ULTRACEMCO,UltraTech Cement Limited,EQ,24-AUG-2004,10,1,INE481G01011,10,2026-02-18 17:27:57.692675
UMAEXPORTS,Uma Exports Limited,EQ,07-APR-2022,10,1,INE0GIU01018,10,2026-02-18 17:27:57.692675
UMESLTD,Usha Martin Education & Solutions Limited,EQ,12-JUL-2010,1,1,INE240C01028,1,2026-02-18 17:27:57.692675
UMIYA-MRO,UMIYA BUILDCON LIMITED,EQ,01-NOV-2000,5,1,INE398B01018,5,2026-02-18 17:27:57.692675
UNICHEMLAB,Unichem Laboratories Limited,EQ,07-FEB-2001,2,1,INE351A01035,2,2026-02-18 17:27:57.692675
UNIDT,United Drilling Tools Limited,EQ,25-SEP-2020,10,1,INE961D01019,10,2026-02-18 17:27:57.692675
UNIECOM,Unicommerce Esolutions Limited,EQ,13-AUG-2024,1,1,INE00U401027,1,2026-02-18 17:27:57.692675
UNIENTER,Uniphos Enterprises Limited,EQ,23-JAN-2004,2,1,INE037A01022,2,2026-02-18 17:27:57.692675
UNIINFO,Uniinfo Telecom Services Limited,EQ,12-JAN-2022,10,1,INE481Z01011,10,2026-02-18 17:27:57.692675
UNIMECH,Unimech Aerospace and Manufacturing Limited,EQ,31-DEC-2024,5,1,INE0U3I01011,5,2026-02-18 17:27:57.692675
UNIONBANK,Union Bank of India,EQ,24-SEP-2002,10,1,INE692A01016,10,2026-02-18 17:27:57.692675
UNIPARTS,Uniparts India Limited,EQ,12-DEC-2022,10,1,INE244O01017,10,2026-02-18 17:27:57.692675
UNITDSPR,United Spirits Limited,EQ,27-SEP-2001,2,1,INE854D01024,2,2026-02-18 17:27:57.692675
UNITECH,Unitech Limited,EQ,08-SEP-1999,2,1,INE694A01020,2,2026-02-18 17:27:57.692675
UNITEDPOLY,United Polyfab Gujarat Limited,EQ,31-DEC-2021,1,1,INE368U01029,1,2026-02-18 17:27:57.692675
UNITEDTEA,The United Nilgiri Tea Estates Company Limited,EQ,28-JAN-2015,10,1,INE458F01011,10,2026-02-18 17:27:57.692675
UNIVASTU,Univastu India Limited,EQ,22-JUN-2020,10,1,INE562X01013,10,2026-02-18 17:27:57.692675
UNIVCABLES,Universal Cables Limited,EQ,17-MAY-1995,10,1,INE279A01012,10,2026-02-18 17:27:57.692675
UNIVPHOTO,Universus Photo Imagings Limited,EQ,14-FEB-2020,10,1,INE03V001013,10,2026-02-18 17:27:57.692675
UNOMINDA,UNO Minda Limited,EQ,02-FEB-2007,2,1,INE405E01023,2,2026-02-18 17:27:57.692675
UPL,UPL Limited,EQ,23-JAN-2004,2,1,INE628A01036,2,2026-02-18 17:27:57.692675
URAVIDEF,Uravi Defence and Technology Limited,EQ,05-JUL-2023,10,1,INE568Z01015,10,2026-02-18 17:27:57.692675
URBANCO,Urban Company Limited,EQ,17-SEP-2025,1,1,INE0CAZ01013,1,2026-02-18 17:27:57.692675
URJA,Urja Global Limited,EQ,28-MAR-2017,1,1,INE550C01020,1,2026-02-18 17:27:57.692675
USHAMART,Usha Martin Limited,EQ,11-OCT-2000,1,1,INE228A01035,1,2026-02-18 17:27:57.692675
USK,Udayshivakumar Infra Limited,EQ,03-APR-2023,10,1,INE0N0Y01013,10,2026-02-18 17:27:57.692675
UTIAMC,UTI Asset Management Company Limited,EQ,12-OCT-2020,10,1,INE094J01016,10,2026-02-18 17:27:57.692675
UTKARSHBNK,Utkarsh Small Finance Bank Limited,EQ,21-JUL-2023,10,1,INE735W01017,10,2026-02-18 17:27:57.692675
UTLSOLAR,Fujiyama Power Systems Limited,EQ,20-NOV-2025,1,1,INE12UR01024,1,2026-02-18 17:27:57.692675
UTTAMSUGAR,Uttam Sugar Mills Limited,EQ,10-APR-2006,10,1,INE786F01031,10,2026-02-18 17:27:57.692675
V2RETAIL,V2 Retail Limited,EQ,04-JUL-2007,10,1,INE945H01013,10,2026-02-18 17:27:57.692675
VADILALIND,Vadilal Industries Limited,EQ,15-JUN-2011,10,1,INE694D01016,10,2026-02-18 17:27:57.692675
VAIBHAVGBL,Vaibhav Global Limited,EQ,05-APR-2004,2,1,INE884A01027,2,2026-02-18 17:27:57.692675
VAISHALI,Vaishali Pharma Limited,EQ,15-JAN-2020,2,1,INE972X01022,2,2026-02-18 17:27:57.692675
VAKRANGEE,Vakrangee Limited,EQ,03-APR-2006,1,1,INE051B01021,1,2026-02-18 17:27:57.692675
VALIANTLAB,Valiant Laboratories Limited,EQ,06-OCT-2023,10,1,INE0JWS01017,10,2026-02-18 17:27:57.692675
VALIANTORG,Valiant Organics Limited,EQ,23-JUL-2021,10,1,INE565V01010,10,2026-02-18 17:27:57.692675
VARDHACRLC,Vardhman Acrylics Limited,EQ,30-SEP-2003,10,1,INE116G01013,10,2026-02-18 17:27:57.692675
VARDMNPOLY,Vardhman Polytex Limited,EQ,12-MAY-2003,1,1,INE835A01029,1,2026-02-18 17:27:57.692675
VARROC,Varroc Engineering Limited,EQ,06-JUL-2018,1,1,INE665L01035,1,2026-02-18 17:27:57.692675
VASCONEQ,Vascon Engineers Limited,EQ,15-FEB-2010,10,1,INE893I01013,10,2026-02-18 17:27:57.692675
VASWANI,Vaswani Industries Limited,EQ,20-SEP-2011,10,1,INE590L01019,10,2026-02-18 17:27:57.692675
VBL,Varun Beverages Limited,EQ,08-NOV-2016,2,1,INE200M01039,2,2026-02-18 17:27:57.692675
VEDL,Vedanta Limited,EQ,13-MAY-1998,1,1,INE205A01025,1,2026-02-18 17:27:57.692675
VEEDOL,Veedol Corporation Limited,EQ,16-JAN-2007,2,1,INE484C01030,2,2026-02-18 17:27:57.692675
VENKEYS,Venky's (India) Limited,EQ,28-JUL-2003,10,1,INE398A01010,10,2026-02-18 17:27:57.692675
VENTIVE,Ventive Hospitality Limited,EQ,30-DEC-2024,1,1,INE781S01027,1,2026-02-18 17:27:57.692675
VENUSPIPES,Venus Pipes & Tubes Limited,EQ,24-MAY-2022,10,1,INE0JA001018,10,2026-02-18 17:27:57.692675
VERANDA,Veranda Learning Solutions Limited,EQ,11-APR-2022,10,1,INE0IQ001011,10,2026-02-18 17:27:57.692675
VERTOZ,Vertoz Limited,EQ,14-MAY-2020,10,1,INE188Y01031,10,2026-02-18 17:27:57.692675
VESUVIUS,Vesuvius India Limited,EQ,04-OCT-2002,1,1,INE386A01023,1,2026-02-18 17:27:57.692675
